sog,ship_heading,wind_speed,wind_direction,air_temperature,air_pressure,mean_draft,teu_str,td,tb,ship_breadth,reference_anemometer_height,anemometer_ht_design_draft,design_transverse_projected_area,type_stawind_vessel,super_structure_stawind_vessel,vessel_id,relative_wind_direction,wind_resistance
11.2,98.1,4.470437059,64.22603047,4.98,1026.36,15.09,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-15.73693780824098,0.0
11.27,98.33,4.470437059,64.22603047,4.98,1026.36,15.095,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-15.789482952850596,0.0
11.2,97.82,4.470437059,64.22603047,4.98,1026.36,15.09,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-15.60744880992645,0.0
11.2,102.39,4.470437059,64.22603047,4.98,1026.36,15.095,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-17.71957444448458,0.0
10.97,106.78,4.470437059,64.22603047,4.98,1026.36,15.1,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-19.974583241536077,0.0
10.96,96.09,4.470437059,64.22603047,4.98,1026.36,15.105,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-14.985227196249337,0.0
10.85,111.69,4.470437059,64.22603047,4.98,1026.36,15.1,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-22.399732211164718,0.0
10.8,114.59,6.000181254,158.0664616,4.36,1027.033333,15.105,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,23.93599915080459,0.0
10.68,105.65,6.000181254,158.0664616,4.36,1027.033333,15.11,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,29.07744927016272,0.0
10.6,96.64,6.000181254,158.0664616,4.36,1027.033333,15.11,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,34.300791564440004,0.0
10.6,98.4,6.000181254,158.0664616,4.36,1027.033333,15.11,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,33.29673902556012,0.0
10.47,96.64,6.000181254,158.0664616,4.36,1027.033333,15.11,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,34.50746623204976,0.0
10.4,94.43,6.000181254,158.0664616,4.36,1027.033333,15.11,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,35.89767026309592,0.0
10.34,95.04,6.000181254,158.0664616,4.36,1027.033333,15.105,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,35.64299011354385,0.0
10.25,94.43,6.000181254,158.0664616,4.36,1027.033333,15.105,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,36.14962647725945,0.0
10.13,96.63,6.000181254,158.0664616,4.36,1027.033333,15.105,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,35.063071374050224,0.0
10.04,96.84,6.000181254,158.0664616,4.36,1027.033333,15.1,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,35.08665134475886,0.0
9.97,97.81,6.000181254,158.0664616,4.36,1027.033333,15.1,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,34.629564905779766,0.0
9.9,97.06,6.000181254,158.0664616,4.36,1027.033333,15.1,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,35.18831042247938,0.0
9.9,97.81,6.509213366,205.0089687,4.276666667,1027.37,15.105,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,67.23322589343618,0.0
9.81,97.06,6.509213366,205.0089687,4.276666667,1027.37,15.105,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,68.11720927129686,0.0
9.6,95.41,6.509213366,205.0089687,4.276666667,1027.37,15.1,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,70.14910256259273,0.0
9.5,94.72,6.509213366,205.0089687,4.276666667,1027.37,15.1,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,71.06621848707749,0.0
9.42,96.09,6.509213366,205.0089687,4.276666667,1027.37,15.1,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,70.30334352272676,0.0
9.4,95.41,6.509213366,205.0089687,4.276666667,1027.37,15.09,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,70.9046662247492,0.0
9.31,92.81,6.509213366,205.0089687,4.276666667,1027.37,15.085,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,73.31812660203371,0.0
9.25,95.04,6.509213366,205.0089687,4.276666667,1027.37,15.08,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,71.76815992409531,0.0
9.2,94.87,6.509213366,205.0089687,4.276666667,1027.37,15.07,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,72.09228470689405,0.0
9.12,95.62,6.509213366,205.0089687,4.276666667,1027.37,15.07,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,71.80366350141124,0.0
9.1,92.81,6.509213366,205.0089687,4.276666667,1027.37,15.07,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,74.1529988772886,0.0
9.1,92.52,6.509213366,205.0089687,4.276666667,1027.37,15.07,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,74.39058758649497,0.0
9.1,92.52,5.011953764,289.8616007,4.03,1027.48,15.075,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-112.3548823135381,0.0
9.1,92.52,5.011953764,289.8616007,4.03,1027.48,15.08,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-112.36491258158688,0.0
9.1,92.52,5.011953764,289.8616007,4.03,1027.48,15.08,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-112.36491258158688,0.0
9.1,95.04,5.011953764,289.8616007,4.03,1027.48,15.095,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-117.82339363395431,0.0
9.1,92.52,5.011953764,289.8616007,4.03,1027.48,15.095,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-112.3950362692994,0.0
9.1,92.52,5.011953764,289.8616007,4.03,1027.48,15.095,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-112.3950362692994,0.0
9.13,92.81,5.011953764,289.8616007,4.03,1027.48,15.09,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-112.50945539250102,0.0
9.1,97.8,5.011953764,289.8616007,4.03,1027.48,15.09,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-124.96773118785325,0.0
9.1,97.54,5.011953764,289.8616007,4.03,1027.48,15.085,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-124.21786154312579,0.0
9.19,99.9,5.011953764,289.8616007,4.03,1027.48,15.09,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-129.9537147318755,0.0
9.33,98.4,5.011953764,289.8616007,4.03,1027.48,15.085,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-122.62253183596485,0.0
9.4,98.09,5.011953764,289.8616007,4.03,1027.48,15.09,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-120.41537816700117,0.0
9.5,98.09,5.277002858,262.2091692,4.143333333,1028.46,15.085,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,116.60273527012254,0.0
9.61,92.61,5.277002858,262.2091692,4.143333333,1028.46,15.085,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,129.57724803319024,0.0
9.74,85.27,5.277002858,262.2091692,4.143333333,1028.46,15.09,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,160.76240633869523,0.0
9.86,68.32,5.277002858,262.2091692,4.143333333,1028.46,15.08,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-115.53097850292608,0.0
9.59,101.14,5.277002858,262.2091692,4.143333333,1028.46,15.035,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,109.15613049159182,0.0
9.83,110.77,5.277002858,262.2091692,4.143333333,1028.46,15.06,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,92.94045812519988,0.0
10.04,108.27,5.277002858,262.2091692,4.143333333,1028.46,15.07,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,93.44726413816058,0.0
10.13,106.11,5.277002858,262.2091692,4.143333333,1028.46,15.07,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,94.87681463433273,0.0
10.24,101.3,5.277002858,262.2091692,4.143333333,1028.46,15.065,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,99.66563534863904,0.0
10.41,96.63,5.277002858,262.2091692,4.143333333,1028.46,15.055,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,104.47702245433932,0.0
10.52,94.29,5.277002858,262.2091692,4.143333333,1028.46,15.05,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,107.01321280770361,0.0
10.65,94.42,5.277002858,262.2091692,4.143333333,1028.46,15.05,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,103.8812383615392,0.0
10.73,95.41,6.376134716,299.9781478,4.12,1029.09,15.045,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-108.36469315431839,0.0
10.88,97.28,6.376134716,299.9781478,4.12,1029.09,15.045,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-109.98385366869462,0.0
10.99,98.08,6.376134716,299.9781478,4.12,1029.09,15.05,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-110.2743113920138,0.0
11.1,97.05,6.376134716,299.9781478,4.12,1029.09,15.03,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-107.4924150730343,0.0
11.14,100.72,6.376134716,299.9781478,4.12,1029.09,15.035,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-113.4406913270156,0.0
11.3,105.53,6.376134716,299.9781478,4.12,1029.09,14.99,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-121.89988247142082,0.0
11.3,105.86,6.376134716,299.9781478,4.12,1029.09,14.98,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-122.70162883806438,0.0
11.4,108.19,6.376134716,299.9781478,4.12,1029.09,14.955,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-127.75818636712859,0.0
11.5,108.59,6.376134716,299.9781478,4.12,1029.09,14.955,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-127.66744167469594,0.0
11.6,117.44,6.376134716,299.9781478,4.12,1029.09,14.95,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-164.87829142348764,0.0
11.54,116.72,6.376134716,299.9781478,4.12,1029.09,14.94,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-161.2514587966895,0.0
11.4,108.58,6.376134716,299.9781478,4.12,1029.09,14.94,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-128.89204737119735,0.0
11.55,113.85,6.856248144,348.5530804,4.36,1029.49,14.93,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-76.5149484406621,0.0
11.6,117.06,6.856248144,348.5530804,4.36,1029.49,14.94,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-78.85527737163069,0.0
11.53,117.41,6.856248144,348.5530804,4.36,1029.49,14.935,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-79.46910082695207,0.0
11.4,115.84,6.856248144,348.5530804,4.36,1029.49,14.94,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-78.7975276020855,0.0
11.3,114.89,6.856248144,348.5530804,4.36,1029.49,14.94,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-78.48232145399606,0.0
11.3,112.1,6.856248144,348.5530804,4.36,1029.49,14.945,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-76.24561460986747,0.0
11.13,116.62,6.856248144,348.5530804,4.36,1029.49,14.93,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-80.70712115640698,0.0
10.92,128.56,6.856248144,348.5530804,4.36,1029.49,14.94,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-93.10705157125022,0.0
10.8,129.66,6.856248144,348.5530804,4.36,1029.49,14.945,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-95.02168490540123,0.0
10.72,122.52,6.856248144,348.5530804,4.36,1029.49,14.95,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-88.13016665620827,0.0
10.64,114.34,6.856248144,348.5530804,4.36,1029.49,14.945,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-81.0564222100275,0.0
10.5,105.57,6.856248144,348.5530804,4.36,1029.49,14.935,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-74.3897382436048,0.0
10.44,107.67,5.59,29.79,4.11,1029.68,14.945,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-42.490180090145344,0.0
10.4,105.57,5.59,29.79,4.11,1029.68,14.95,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-41.3956779106606,0.0
10.4,110.3,5.59,29.79,4.11,1029.68,14.94,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-44.06499923471995,0.0
10.34,113.01,5.59,29.79,4.11,1029.68,14.95,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-45.75503470068744,0.0
10.12,113.71,5.59,29.79,4.11,1029.68,14.945,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-46.700738072784674,0.0
10.03,118.62,5.59,29.79,4.11,1029.68,14.94,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-49.82314639235572,0.0
9.99,113.89,5.59,29.79,4.11,1029.68,14.95,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-47.13610070180144,0.0
9.9,113.78,5.59,29.79,4.11,1029.68,14.94,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-47.29683524698449,0.0
10.0,113.78,5.59,29.79,4.11,1029.68,14.935,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-47.04052700010308,0.0
9.9,114.83,5.59,29.79,4.11,1029.68,14.94,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-47.91977179893141,0.0
9.94,114.44,5.59,29.79,4.11,1029.68,14.945,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-47.586833290709784,0.0
10.0,116.55,5.59,29.79,4.11,1029.68,14.94,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-48.67682712604376,0.0
10.0,118.18,6.56,39.22,4.38,1029.09,14.945,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-47.75678669691076,0.0
9.9,113.86,6.56,39.22,4.38,1029.09,14.945,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-45.19603593740675,0.0
9.8,114.6,6.56,39.22,4.38,1029.09,14.935,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-45.88049698915144,0.0
9.79,112.23,6.56,39.22,4.38,1029.09,14.93,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-44.3742756425799,0.0
9.8,111.53,6.56,39.22,4.38,1029.09,14.93,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-43.90517715916745,0.0
9.8,113.75,6.56,39.22,4.38,1029.09,14.935,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-45.332292001377176,0.0
9.84,113.66,6.56,39.22,4.38,1029.09,14.93,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-45.18891336334147,0.0
10.04,113.74,6.56,39.22,4.38,1029.09,14.94,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-44.82669311833387,0.0
10.2,113.97,6.56,39.22,4.38,1029.09,14.945,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-44.644125149250804,0.0
10.13,113.65,6.56,39.22,4.38,1029.09,14.945,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-44.58579365094888,0.0
10.14,112.94,6.56,39.22,4.38,1029.09,14.94,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-44.115713110983705,0.0
10.29,113.83,6.56,39.22,4.38,1029.09,14.945,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-44.372283495541815,0.0
10.44,112.94,7.52,50.36,4.27,1027.84,14.955,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-38.95918704594524,0.0
10.6,112.94,7.52,50.36,4.27,1027.84,14.955,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-38.7112995581852,0.0
10.63,109.64,7.52,50.36,4.27,1027.84,14.955,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-36.549382392893875,0.0
10.61,112.93,7.52,50.36,4.27,1027.84,14.95,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-38.68827942041531,0.0
10.6,118.23,7.52,50.36,4.27,1027.84,14.945,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-42.13817531502909,0.0
10.7,121.34,7.52,50.36,4.27,1027.84,14.955,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-43.99931205616052,0.0
10.74,126.93,7.52,50.36,4.27,1027.84,14.955,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-47.610794546513254,0.0
10.7,123.4,7.52,50.36,4.27,1027.84,14.955,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-45.3520838619675,0.0
10.47,110.2,7.52,50.36,4.27,1027.84,14.955,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-37.14204442327987,0.0
10.69,119.02,7.52,50.36,4.27,1027.84,14.935,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-42.4967992728013,0.0
10.48,155.73,7.52,50.36,4.27,1027.84,14.94,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-68.75987993889271,0.0
10.58,158.47,7.52,50.36,4.27,1027.84,14.95,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-70.58445653881179,0.0
10.32,129.03,7.07,37.09,5.09,1027.23,14.955,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-57.5219414889175,0.0
10.52,112.88,7.07,37.09,5.09,1027.23,14.955,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-46.235183545407494,0.0
10.41,94.38,7.07,37.09,5.09,1027.23,14.95,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-34.67487184748683,0.0
10.37,92.49,7.07,37.09,5.09,1027.23,14.95,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-33.55233906980787,0.0
10.41,92.78,7.07,37.09,5.09,1027.23,14.94,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-33.67557191739303,0.0
10.35,89.99,7.07,37.09,5.09,1027.23,14.93,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-32.01985785897481,0.0
10.28,89.99,7.07,37.09,5.09,1027.23,14.93,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-32.11190776534012,0.0
10.2,107.56,7.07,37.09,5.09,1027.23,14.925,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-43.39470502427371,0.0
10.1,110.79,7.07,37.09,5.09,1027.23,14.925,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-45.69843103474173,0.0
9.96,111.44,7.07,37.09,5.09,1027.23,14.93,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-46.41072385724385,0.0
9.85,111.44,7.07,37.09,5.09,1027.23,14.93,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-46.634561873886234,0.0
9.74,119.35,7.07,37.09,5.09,1027.23,14.925,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-52.24689420977423,0.0
9.55,130.15,6.67,26.92,5.96,1027.03,14.935,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-66.23977069381712,0.0
9.41,128.06,6.67,26.92,5.96,1027.03,14.925,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-65.13793681045713,0.0
9.28,129.51,6.67,26.92,5.96,1027.03,14.93,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-66.67155298111099,0.0
9.15,129.41,6.67,26.92,5.96,1027.03,14.925,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-67.03694057747117,0.0
9.04,130.86,6.67,26.92,5.96,1027.03,14.925,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-68.54255832879623,0.0
8.9,127.17,6.67,26.92,5.96,1027.03,14.92,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-66.1595360050129,0.0
8.84,126.75,6.67,26.92,5.96,1027.03,14.925,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-66.03906339534625,0.0
8.7,128.58,6.67,26.92,5.96,1027.03,14.92,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-67.93843325699544,0.0
8.7,128.58,6.67,26.92,5.96,1027.03,14.915,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-67.93627863173589,0.0
8.65,132.37,6.67,26.92,5.96,1027.03,14.915,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-71.141746126331,0.0
8.45,138.3,6.67,26.92,5.96,1027.03,14.92,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-76.86736974696706,0.0
8.28,133.43,6.67,26.92,5.96,1027.03,14.905,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-73.38809678168505,0.0
8.3,136.44,7.74,23.59,6.39,1027.5,14.915,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-83.54944825586578,0.0
8.3,148.78,7.74,23.59,6.39,1027.5,14.905,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-95.84840769116306,0.0
8.22,159.54,7.74,23.59,6.39,1027.5,14.905,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-108.3711324553824,0.0
8.2,162.4,7.74,23.59,6.39,1027.5,14.905,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-111.98582754036309,0.0
8.2,161.91,7.74,23.59,6.39,1027.5,14.9,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-111.36953754673485,0.0
8.24,161.53,7.74,23.59,6.39,1027.5,14.905,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-110.72154698272624,0.0
8.27,155.32,7.74,23.59,6.39,1027.5,14.9,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-103.18155888937224,0.0
8.38,154.97,7.74,23.59,6.39,1027.5,14.9,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-102.30630268118011,0.0
8.44,154.96,7.74,23.59,6.39,1027.5,14.9,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-102.0351169241369,0.0
8.52,157.04,7.74,23.59,6.39,1027.5,14.9,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-104.07752896823433,0.0
8.65,155.3,7.74,23.59,6.39,1027.5,14.895,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-101.50405654190882,0.0
8.8,154.5,7.74,23.59,6.39,1027.5,14.9,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-99.95039779330864,0.0
8.93,155.9,2.8,20.62,7.01,1027.3,14.9,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-43.001185908435076,0.0
9.1,156.16,2.8,20.62,7.01,1027.3,14.9,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-41.95049649075431,0.0
9.2,154.07,2.8,20.62,7.01,1027.3,14.9,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-41.46199133103177,0.0
9.34,153.77,2.8,20.62,7.01,1027.3,14.9,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-40.691852632778655,0.0
9.5,155.09,2.8,20.62,7.01,1027.3,14.895,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-39.74516786282854,0.0
9.66,153.76,2.8,20.62,7.01,1027.3,14.895,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-38.996978803171885,0.0
9.82,154.79,2.8,20.62,7.01,1027.3,14.905,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-38.117539933729624,0.0
9.98,156.33,2.8,20.62,7.01,1027.3,14.9,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-37.15279522824318,0.0
10.1,152.72,2.8,20.62,7.01,1027.3,14.895,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-36.941407983934354,0.0
10.24,152.52,2.8,20.62,7.01,1027.3,14.895,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-36.325909836536084,0.0
10.44,152.52,2.8,20.62,7.01,1027.3,14.905,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-35.46416252350903,0.0
10.56,155.2,2.8,20.62,7.01,1027.3,14.895,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-34.64585857150654,0.0
10.66,151.98,1.4,331.76,7.32,1027.11,14.9,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,0.08807576750817983,0.0
10.7,154.74,1.4,331.76,7.32,1027.11,14.895,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,1.1853366865393768,0.0
10.8,153.83,1.4,331.76,7.32,1027.11,14.895,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,0.8132311592974207,0.0
10.87,153.46,1.4,331.76,7.32,1027.11,14.895,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,0.6620127765816826,0.0
10.92,154.38,1.4,331.76,7.32,1027.11,14.895,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,1.013297228506711,0.0
11.01,156.26,1.4,331.76,7.32,1027.11,14.895,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,1.717888204053921,0.0
11.07,154.36,1.4,331.76,7.32,1027.11,14.895,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,0.9867849613266214,0.0
10.99,149.03,1.4,331.76,7.32,1027.11,14.9,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-1.0465674043381845,0.0
